Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Cluster
"1,8046273851868","-1,527853350626","0,6688606519358","-0,782338572109","-0,214863491398","0,0493649389901","-0,764138082212",14
"1,9305801091778","-1,286655716964","0,747893102759","-0,756802005482","-0,296531824713","0,0598695780628","-0,99356971598",14
"1,9250883090671","-1,365824574275","0,6371252370502","-0,823472994881","-0,073726236287","0,1369313832923","-0,465659216754",14
"1,9484221339457","-1,366291514133","0,7439768338204","-0,804310882394","-0,208668903853","0,0300806069578","-0,719721016589",14
"1,9089450433794","-1,209231679957","0,6705312369526","-0,743253230794","-0,338884743771","0,1922481009642","-1,149794785928",14
"1,9572800227423","-1,312775644319","0,5413659942772","-0,877318632568","-0,038643471329","0,259354948577","-0,225950533312",14
"2,3625954132872","-0,879229279258","0,7716712722194","-0,947382363505","0,0622852529728","0,1138164657642","0,2222300628813",14
"2,2118813972849","-1,082517985311","0,7443047726458","-0,901481420273","0,1593658547957","0,100145299834","0,1616928005834",14
"2,3387036867144","-0,956421072747","0,760712328035","-0,964917718706","0,121341644754","0,084999713209","0,3811542093842",14
"2,0112531535264","-1,370938594761","0,633059483116","-0,917990098791","0,0763421249196","0,0788632471678","0,193014504748",14
"2,2361773150182","-0,889077536075","0,7110089458079","-0,87583391602","-0,082257515789","0,2053183258568","-0,270117819138",14
"2,074713696952","-1,145269930487","0,7286328625501","-0,846776653704","-0,083808277251","0,0587341868635","-0,265299041384",14
"2,134246819225","-1,010105177413","0,7488306793334","-0,841011821495","-0,04145585653","0,0546445429483","-0,178238397217",14
"2,091384861575","-1,138527666874","0,7720492693331","-0,849437312851","-0,04079967792","-0,022724845533","-0,124909142442",14
"1,8477821315043","-1,368847124785","0,6170399865231","-0,792467441553","-0,190716478062","0,1447879637033","-0,684220414547",14
"1,9096295235761","-1,329422489635","0,5678728934736","-0,84097976953","-0,11432918765","0,2274090576702","-0,466395531433",14
"1,9298450284638","-1,152830840715","0,5984479751982","-0,936597237386","-0,075968442373","0,2046895664986","-0,38147930436",14
